"species","Width"
"Tapirus_terrestris",8.43
"Tapirus_terrestris",2.74
"Tapirus_terrestris",7.14
"Tapirus_terrestris",21.63
"Tapirus_terrestris",4.56
"Tapirus_terrestris",2.55
"Tapirus_terrestris",5.93
"Tapirus_terrestris",9.18
"Tapirus_terrestris",19.27
"Tapirus_terrestris",5.69
"Tapirus_terrestris",5.1
"Tapirus_terrestris",23.39
"Tapirus_terrestris",11.22
"Tapirus_terrestris",5.05
"Tapirus_terrestris",23.45
"Tapirus_terrestris",13.25
"Tapirus_terrestris",22.49
"Tapirus_terrestris",15.67
"Tapirus_terrestris",3.65
"Tapirus_terrestris",32.8
"Tapirus_terrestris",6.93
"Tapirus_terrestris",21.51
"Tapirus_terrestris",8.41
"Tapirus_terrestris",15.63
"Tapirus_terrestris",3.82
"Tapirus_terrestris",2.87
"Tapirus_terrestris",3.45
"Tapirus_terrestris",5.57
"Tapirus_terrestris",6.75
"Tapirus_terrestris",2.87
"Tapirus_terrestris",2.7
"Tapirus_terrestris",11.65
"Tapirus_terrestris",3.42
"Tapirus_terrestris",2.7
"Tapirus_terrestris",3.82
"Tapirus_terrestris",3.02
"Tapirus_terrestris",3.82
"Tapirus_terrestris",6.63
"Tapirus_terrestris",5.52
"Tapirus_terrestris",2.03
"Tapirus_terrestris",3.82
"Tapirus_terrestris",2.03
"Tapirus_terrestris",2.7
"Tapirus_terrestris",2.87
"Tapirus_terrestris",3.44
"Tapirus_terrestris",7.37
"Tapirus_terrestris",2.14
"Tapirus_terrestris",3.38
"Tapirus_terrestris",3.82
"Tapirus_terrestris",3.38
"Tapirus_terrestris",2.7
"Tapirus_terrestris",27.71
"Tapirus_terrestris",10.29
"Tapirus_terrestris",3.42
"Tapirus_terrestris",4.73
"Tapirus_terrestris",15.37
"Tapirus_terrestris",2.87
"Tapirus_terrestris",2.42
"Tapirus_terrestris",6.69
"Tapirus_terrestris",1.81
"Tapirus_terrestris",2.78
"Tapirus_terrestris",4.87
"Tapirus_terrestris",10.81
"Tapirus_terrestris",6.69
"Tapirus_terrestris",5.41
"Tapirus_terrestris",5.56
"Tapirus_terrestris",6.69
"Tapirus_terrestris",3.85
"Tapirus_terrestris",7.64
"Tapirus_terrestris",2.87
"Tapirus_terrestris",2.14
"Tapirus_terrestris",2.65
"Tapirus_terrestris",2.87
"Tapirus_terrestris",3.38
"Tapirus_terrestris",2.7
"Tapirus_terrestris",2.7
"Tapirus_terrestris",2.56
"Tapirus_terrestris",4.31
"Tapirus_terrestris",2.39
"Tapirus_terrestris",2.99
"Tapirus_terrestris",2.7
"Tapirus_terrestris",4.78
"Tapirus_terrestris",3.63
"Tapirus_terrestris",4.73
"Tapirus_terrestris",5.41
"Tapirus_terrestris",6.69
"Tapirus_terrestris",2.87
"Tapirus_terrestris",4.78
"Tapirus_terrestris",4.23
"Tapirus_terrestris",8.6
"Tapirus_terrestris",2.87
"Tapirus_terrestris",6.12
"Tapirus_terrestris",3.18
"Tapirus_terrestris",2.7
"Tapirus_terrestris",3.19
"Tapirus_terrestris",4.02
"Tapirus_terrestris",3.38
"Tapirus_terrestris",11.43
"Tapirus_terrestris",2.14
"Tapirus_terrestris",9.7
"Tapirus_terrestris",4.15
"Tapirus_terrestris",3.43
"Tapirus_terrestris",3.03
"Tapirus_terrestris",2.67
"Tapirus_terrestris",4.76
"Tapirus_terrestris",4.84
"Tapirus_terrestris",3.87
"Tapirus_terrestris",4.1
"Tapirus_terrestris",5.81
"Tapirus_terrestris",5.8
"Tapirus_terrestris",4.79
"Tapirus_terrestris",6.77
"Tapirus_terrestris",5.47
"Tapirus_terrestris",4.84
"Tapirus_terrestris",2.54
"Tapirus_terrestris",6.9
"Myrmecophaga_tridactyla",6.96
"Myrmecophaga_tridactyla",4.1
"Myrmecophaga_tridactyla",2.61
"Myrmecophaga_tridactyla",2.61
"Myrmecophaga_tridactyla",14.79
"Myrmecophaga_tridactyla",2.46
"Myrmecophaga_tridactyla",2.61
"Myrmecophaga_tridactyla",15.75
"Myrmecophaga_tridactyla",9.7
"Myrmecophaga_tridactyla",3.69
"Myrmecophaga_tridactyla",2.87
"Myrmecophaga_tridactyla",2.61
"Myrmecophaga_tridactyla",10.89
"Myrmecophaga_tridactyla",2.2
"Myrmecophaga_tridactyla",13.05
"Myrmecophaga_tridactyla",2.07
"Myrmecophaga_tridactyla",5.61
"Myrmecophaga_tridactyla",2.61
"Myrmecophaga_tridactyla",6.77
"Myrmecophaga_tridactyla",3.48
"Myrmecophaga_tridactyla",14.69
"Myrmecophaga_tridactyla",9.79
"Myrmecophaga_tridactyla",0.78
"Myrmecophaga_tridactyla",4.7
"Myrmecophaga_tridactyla",13.04
"Myrmecophaga_tridactyla",10.66
"Myrmecophaga_tridactyla",7.38
"Myrmecophaga_tridactyla",3.75
"Myrmecophaga_tridactyla",10.43
"Myrmecophaga_tridactyla",53.98
"Myrmecophaga_tridactyla",2.72
"Myrmecophaga_tridactyla",1.84
"Myrmecophaga_tridactyla",2.46
"Myrmecophaga_tridactyla",19.53
"Myrmecophaga_tridactyla",3.48
"Myrmecophaga_tridactyla",1.61
"Myrmecophaga_tridactyla",6.96
"Myrmecophaga_tridactyla",1.84
"Myrmecophaga_tridactyla",1.17
"Myrmecophaga_tridactyla",4.35
"Myrmecophaga_tridactyla",3.07
"Myrmecophaga_tridactyla",10.87
"Myrmecophaga_tridactyla",3.23
"Myrmecophaga_tridactyla",1.84
"Myrmecophaga_tridactyla",6.96
"Myrmecophaga_tridactyla",15.98
"Myrmecophaga_tridactyla",2.72
"Myrmecophaga_tridactyla",2.46
"Myrmecophaga_tridactyla",11.3
"Myrmecophaga_tridactyla",9.56
"Myrmecophaga_tridactyla",3.11
"Myrmecophaga_tridactyla",1.79
"Myrmecophaga_tridactyla",3.48
"Myrmecophaga_tridactyla",18.84
"Myrmecophaga_tridactyla",2.61
"Myrmecophaga_tridactyla",1.84
"Myrmecophaga_tridactyla",2.61
"Myrmecophaga_tridactyla",2.61
"Myrmecophaga_tridactyla",1.9
"Myrmecophaga_tridactyla",2.65
"Myrmecophaga_tridactyla",2.61
"Myrmecophaga_tridactyla",0.62
"Myrmecophaga_tridactyla",2.61
"Myrmecophaga_tridactyla",1.23
"Myrmecophaga_tridactyla",6.33
"Myrmecophaga_tridactyla",4.43
"Myrmecophaga_tridactyla",18.63
"Myrmecophaga_tridactyla",2.46
"Myrmecophaga_tridactyla",1.94
"Myrmecophaga_tridactyla",12.87
"Myrmecophaga_tridactyla",2.61
"Myrmecophaga_tridactyla",1.84
"Myrmecophaga_tridactyla",3.02
"Myrmecophaga_tridactyla",7.55
"Myrmecophaga_tridactyla",3.48
"Myrmecophaga_tridactyla",2.89
"Myrmecophaga_tridactyla",2.46
"Myrmecophaga_tridactyla",1.69
"Myrmecophaga_tridactyla",8.43
"Myrmecophaga_tridactyla",1.39
"Myrmecophaga_tridactyla",1.84
"Myrmecophaga_tridactyla",4.35
"Myrmecophaga_tridactyla",24.16
"Myrmecophaga_tridactyla",3.75
"Myrmecophaga_tridactyla",0.97
"Myrmecophaga_tridactyla",3.07
"Myrmecophaga_tridactyla",1.21
"Myrmecophaga_tridactyla",11.32
"Myrmecophaga_tridactyla",6.15
"Myrmecophaga_tridactyla",2.61
"Myrmecophaga_tridactyla",6.09
"Myrmecophaga_tridactyla",10.95
"Myrmecophaga_tridactyla",10.43
"Myrmecophaga_tridactyla",24.89
"Myrmecophaga_tridactyla",10.18
"Myrmecophaga_tridactyla",12.3
"Myrmecophaga_tridactyla",2.46
"Myrmecophaga_tridactyla",17.86
"Myrmecophaga_tridactyla",14.78
"Myrmecophaga_tridactyla",3.48
"Myrmecophaga_tridactyla",13.48
"Myrmecophaga_tridactyla",5.22
"Myrmecophaga_tridactyla",6.89
"Myrmecophaga_tridactyla",2.75
"Myrmecophaga_tridactyla",2.33
"Myrmecophaga_tridactyla",2.72
"Myrmecophaga_tridactyla",3.48
"Myrmecophaga_tridactyla",5.94
"Myrmecophaga_tridactyla",11.04
"Myrmecophaga_tridactyla",1.84
"Myrmecophaga_tridactyla",5.22
"Myrmecophaga_tridactyla",3.5
"Myrmecophaga_tridactyla",6.09
"Myrmecophaga_tridactyla",1.45
"Myrmecophaga_tridactyla",4.92
"Myrmecophaga_tridactyla",0.97
"Myrmecophaga_tridactyla",24.88
"Myrmecophaga_tridactyla",2.61
"Myrmecophaga_tridactyla",5.5
"Myrmecophaga_tridactyla",1.84
"Myrmecophaga_tridactyla",3.83
"Myrmecophaga_tridactyla",7.99
"Myrmecophaga_tridactyla",6.12
"Myrmecophaga_tridactyla",3.88
"Myrmecophaga_tridactyla",2.06
"Myrmecophaga_tridactyla",3.3
"Myrmecophaga_tridactyla",2.6
"Myrmecophaga_tridactyla",2.91
"Myrmecophaga_tridactyla",2.15
"Myrmecophaga_tridactyla",2.91
"Myrmecophaga_tridactyla",1.37
"Myrmecophaga_tridactyla",2.91
"Myrmecophaga_tridactyla",1.37
"Myrmecophaga_tridactyla",3.23
"Myrmecophaga_tridactyla",2.91
"Myrmecophaga_tridactyla",2.6
"Myrmecophaga_tridactyla",1.37
"Myrmecophaga_tridactyla",2.74
"Myrmecophaga_tridactyla",2.74
"Myrmecophaga_tridactyla",3.43
"Myrmecophaga_tridactyla",6.85
"Myrmecophaga_tridactyla",13.3
"Myrmecophaga_tridactyla",3.16
"Myrmecophaga_tridactyla",2.74
"Myrmecophaga_tridactyla",7.17
"Myrmecophaga_tridactyla",3.04
"Myrmecophaga_tridactyla",2.91
"Myrmecophaga_tridactyla",3.88
"Myrmecophaga_tridactyla",6.79
"Myrmecophaga_tridactyla",2.91
"Myrmecophaga_tridactyla",2.91
"Myrmecophaga_tridactyla",3.68
"Myrmecophaga_tridactyla",6.45
"Myrmecophaga_tridactyla",2.6
"Myrmecophaga_tridactyla",3.47
"Myrmecophaga_tridactyla",7.76
"Myrmecophaga_tridactyla",2.33
"Myrmecophaga_tridactyla",6.35
"Myrmecophaga_tridactyla",3.29
"Myrmecophaga_tridactyla",4.24
"Myrmecophaga_tridactyla",4.85
"Myrmecophaga_tridactyla",2.45
"Myrmecophaga_tridactyla",2.74
"Myrmecophaga_tridactyla",6.85
"Myrmecophaga_tridactyla",7.8
"Myrmecophaga_tridactyla",3.23
"Myrmecophaga_tridactyla",4.8
"Myrmecophaga_tridactyla",3.47
"Myrmecophaga_tridactyla",4.8
"Myrmecophaga_tridactyla",1.88
"Myrmecophaga_tridactyla",4.57
"Myrmecophaga_tridactyla",2.76
"Myrmecophaga_tridactyla",6.79
"Myrmecophaga_tridactyla",3.47
"Myrmecophaga_tridactyla",2.74
"Myrmecophaga_tridactyla",3.07
"Myrmecophaga_tridactyla",2.76
"Myrmecophaga_tridactyla",3.53
"Myrmecophaga_tridactyla",2.91
"Myrmecophaga_tridactyla",2.76
"Myrmecophaga_tridactyla",5.33
"Myrmecophaga_tridactyla",2.91
"Myrmecophaga_tridactyla",2.45
"Myrmecophaga_tridactyla",4.85
"Myrmecophaga_tridactyla",3.68
"Myrmecophaga_tridactyla",2.91
"Myrmecophaga_tridactyla",6.07
"Myrmecophaga_tridactyla",7.7
"Myrmecophaga_tridactyla",4.85
"Myrmecophaga_tridactyla",2.91
"Myrmecophaga_tridactyla",3.85
"Myrmecophaga_tridactyla",2.06
"Myrmecophaga_tridactyla",2.47
"Myrmecophaga_tridactyla",21.68
"Myrmecophaga_tridactyla",3.9
"Myrmecophaga_tridactyla",2.91
"Myrmecophaga_tridactyla",2.6
"Myrmecophaga_tridactyla",2.6
"Myrmecophaga_tridactyla",2.06
"Myrmecophaga_tridactyla",2.74
"Myrmecophaga_tridactyla",2.91
"Myrmecophaga_tridactyla",3.44
"Myrmecophaga_tridactyla",11.52
"Myrmecophaga_tridactyla",2.75
"Myrmecophaga_tridactyla",11.7
