"species","Length"
"Tapirus_terrestris",11.24
"Tapirus_terrestris",6.84
"Tapirus_terrestris",9.18
"Tapirus_terrestris",23.07
"Tapirus_terrestris",6.38
"Tapirus_terrestris",6.5
"Tapirus_terrestris",7.3
"Tapirus_terrestris",12.24
"Tapirus_terrestris",33.28
"Tapirus_terrestris",12.86
"Tapirus_terrestris",13.25
"Tapirus_terrestris",27.99
"Tapirus_terrestris",11.22
"Tapirus_terrestris",9.37
"Tapirus_terrestris",24.47
"Tapirus_terrestris",15.29
"Tapirus_terrestris",25.38
"Tapirus_terrestris",31.91
"Tapirus_terrestris",8.66
"Tapirus_terrestris",33.08
"Tapirus_terrestris",10.4
"Tapirus_terrestris",34.12
"Tapirus_terrestris",17.06
"Tapirus_terrestris",22.98
"Tapirus_terrestris",3.82
"Tapirus_terrestris",2.87
"Tapirus_terrestris",5.83
"Tapirus_terrestris",5.83
"Tapirus_terrestris",9.56
"Tapirus_terrestris",3.82
"Tapirus_terrestris",4.05
"Tapirus_terrestris",12.99
"Tapirus_terrestris",6.41
"Tapirus_terrestris",2.7
"Tapirus_terrestris",6.69
"Tapirus_terrestris",5.68
"Tapirus_terrestris",7.64
"Tapirus_terrestris",9.54
"Tapirus_terrestris",11.54
"Tapirus_terrestris",4.05
"Tapirus_terrestris",4.78
"Tapirus_terrestris",4.05
"Tapirus_terrestris",4.05
"Tapirus_terrestris",2.87
"Tapirus_terrestris",8.03
"Tapirus_terrestris",9.8
"Tapirus_terrestris",4.27
"Tapirus_terrestris",4.05
"Tapirus_terrestris",3.82
"Tapirus_terrestris",4.73
"Tapirus_terrestris",6.08
"Tapirus_terrestris",43.96
"Tapirus_terrestris",12.6
"Tapirus_terrestris",4.7
"Tapirus_terrestris",5.41
"Tapirus_terrestris",29.68
"Tapirus_terrestris",6.69
"Tapirus_terrestris",3.93
"Tapirus_terrestris",15.29
"Tapirus_terrestris",5.14
"Tapirus_terrestris",4.87
"Tapirus_terrestris",10.68
"Tapirus_terrestris",12.84
"Tapirus_terrestris",10.51
"Tapirus_terrestris",6.76
"Tapirus_terrestris",7.69
"Tapirus_terrestris",13.38
"Tapirus_terrestris",4.7
"Tapirus_terrestris",8.6
"Tapirus_terrestris",7.84
"Tapirus_terrestris",3.85
"Tapirus_terrestris",5.3
"Tapirus_terrestris",5.73
"Tapirus_terrestris",3.38
"Tapirus_terrestris",4.73
"Tapirus_terrestris",4.05
"Tapirus_terrestris",5.56
"Tapirus_terrestris",12.56
"Tapirus_terrestris",3.98
"Tapirus_terrestris",5.56
"Tapirus_terrestris",3.38
"Tapirus_terrestris",7.64
"Tapirus_terrestris",6.31
"Tapirus_terrestris",6.76
"Tapirus_terrestris",7.43
"Tapirus_terrestris",8.6
"Tapirus_terrestris",2.87
"Tapirus_terrestris",5.73
"Tapirus_terrestris",4.23
"Tapirus_terrestris",18.16
"Tapirus_terrestris",3.82
"Tapirus_terrestris",10.6
"Tapirus_terrestris",6.36
"Tapirus_terrestris",4.05
"Tapirus_terrestris",7.12
"Tapirus_terrestris",15.06
"Tapirus_terrestris",5.41
"Tapirus_terrestris",11.43
"Tapirus_terrestris",2.86
"Tapirus_terrestris",26.85
"Tapirus_terrestris",4.79
"Tapirus_terrestris",6.62
"Tapirus_terrestris",4.04
"Tapirus_terrestris",9.02
"Tapirus_terrestris",7.79
"Tapirus_terrestris",10.64
"Tapirus_terrestris",5.8
"Tapirus_terrestris",5.47
"Tapirus_terrestris",12.54
"Tapirus_terrestris",7.74
"Tapirus_terrestris",5.47
"Tapirus_terrestris",7.74
"Tapirus_terrestris",6.16
"Tapirus_terrestris",7.74
"Tapirus_terrestris",21.1
"Tapirus_terrestris",35.83
"Myrmecophaga_tridactyla",8.7
"Myrmecophaga_tridactyla",5.07
"Myrmecophaga_tridactyla",3.48
"Myrmecophaga_tridactyla",3.48
"Myrmecophaga_tridactyla",21.75
"Myrmecophaga_tridactyla",3.08
"Myrmecophaga_tridactyla",2.61
"Myrmecophaga_tridactyla",29.77
"Myrmecophaga_tridactyla",22.36
"Myrmecophaga_tridactyla",5.54
"Myrmecophaga_tridactyla",7.77
"Myrmecophaga_tridactyla",5.22
"Myrmecophaga_tridactyla",23.12
"Myrmecophaga_tridactyla",7.15
"Myrmecophaga_tridactyla",34.79
"Myrmecophaga_tridactyla",13.25
"Myrmecophaga_tridactyla",13.92
"Myrmecophaga_tridactyla",6.09
"Myrmecophaga_tridactyla",15.99
"Myrmecophaga_tridactyla",5.22
"Myrmecophaga_tridactyla",22.64
"Myrmecophaga_tridactyla",33.76
"Myrmecophaga_tridactyla",5.06
"Myrmecophaga_tridactyla",6.26
"Myrmecophaga_tridactyla",15.65
"Myrmecophaga_tridactyla",22.6
"Myrmecophaga_tridactyla",11.68
"Myrmecophaga_tridactyla",6.48
"Myrmecophaga_tridactyla",13.04
"Myrmecophaga_tridactyla",82.49
"Myrmecophaga_tridactyla",3.89
"Myrmecophaga_tridactyla",7.38
"Myrmecophaga_tridactyla",8.61
"Myrmecophaga_tridactyla",43.4
"Myrmecophaga_tridactyla",3.48
"Myrmecophaga_tridactyla",10.49
"Myrmecophaga_tridactyla",10.43
"Myrmecophaga_tridactyla",2.46
"Myrmecophaga_tridactyla",4.28
"Myrmecophaga_tridactyla",5.22
"Myrmecophaga_tridactyla",4.3
"Myrmecophaga_tridactyla",18.75
"Myrmecophaga_tridactyla",8.02
"Myrmecophaga_tridactyla",3.07
"Myrmecophaga_tridactyla",7.83
"Myrmecophaga_tridactyla",24.59
"Myrmecophaga_tridactyla",7.39
"Myrmecophaga_tridactyla",4.92
"Myrmecophaga_tridactyla",13.04
"Myrmecophaga_tridactyla",13.91
"Myrmecophaga_tridactyla",4.67
"Myrmecophaga_tridactyla",7.16
"Myrmecophaga_tridactyla",3.48
"Myrmecophaga_tridactyla",36.44
"Myrmecophaga_tridactyla",3.48
"Myrmecophaga_tridactyla",2.46
"Myrmecophaga_tridactyla",3.48
"Myrmecophaga_tridactyla",5.22
"Myrmecophaga_tridactyla",4.01
"Myrmecophaga_tridactyla",3.38
"Myrmecophaga_tridactyla",2.61
"Myrmecophaga_tridactyla",3.69
"Myrmecophaga_tridactyla",6.43
"Myrmecophaga_tridactyla",6.15
"Myrmecophaga_tridactyla",26.36
"Myrmecophaga_tridactyla",4.43
"Myrmecophaga_tridactyla",38.61
"Myrmecophaga_tridactyla",4.92
"Myrmecophaga_tridactyla",9.33
"Myrmecophaga_tridactyla",23.79
"Myrmecophaga_tridactyla",3.48
"Myrmecophaga_tridactyla",3.69
"Myrmecophaga_tridactyla",8.52
"Myrmecophaga_tridactyla",10.68
"Myrmecophaga_tridactyla",4.35
"Myrmecophaga_tridactyla",6.75
"Myrmecophaga_tridactyla",3.69
"Myrmecophaga_tridactyla",4.1
"Myrmecophaga_tridactyla",21.87
"Myrmecophaga_tridactyla",4.52
"Myrmecophaga_tridactyla",5.53
"Myrmecophaga_tridactyla",5.22
"Myrmecophaga_tridactyla",37.4
"Myrmecophaga_tridactyla",4.77
"Myrmecophaga_tridactyla",3.62
"Myrmecophaga_tridactyla",3.69
"Myrmecophaga_tridactyla",10.61
"Myrmecophaga_tridactyla",16.28
"Myrmecophaga_tridactyla",6.15
"Myrmecophaga_tridactyla",2.61
"Myrmecophaga_tridactyla",6.09
"Myrmecophaga_tridactyla",15.8
"Myrmecophaga_tridactyla",14.78
"Myrmecophaga_tridactyla",29.39
"Myrmecophaga_tridactyla",20.91
"Myrmecophaga_tridactyla",25.82
"Myrmecophaga_tridactyla",3.07
"Myrmecophaga_tridactyla",43.26
"Myrmecophaga_tridactyla",20
"Myrmecophaga_tridactyla",3.48
"Myrmecophaga_tridactyla",63.18
"Myrmecophaga_tridactyla",6.96
"Myrmecophaga_tridactyla",16.92
"Myrmecophaga_tridactyla",3.02
"Myrmecophaga_tridactyla",4.67
"Myrmecophaga_tridactyla",3.89
"Myrmecophaga_tridactyla",4.35
"Myrmecophaga_tridactyla",11.22
"Myrmecophaga_tridactyla",15.46
"Myrmecophaga_tridactyla",6.76
"Myrmecophaga_tridactyla",5.22
"Myrmecophaga_tridactyla",5.06
"Myrmecophaga_tridactyla",6.96
"Myrmecophaga_tridactyla",3.14
"Myrmecophaga_tridactyla",5.53
"Myrmecophaga_tridactyla",3.62
"Myrmecophaga_tridactyla",42.38
"Myrmecophaga_tridactyla",2.61
"Myrmecophaga_tridactyla",6.05
"Myrmecophaga_tridactyla",2.46
"Myrmecophaga_tridactyla",12.69
"Myrmecophaga_tridactyla",14.51
"Myrmecophaga_tridactyla",13.68
"Myrmecophaga_tridactyla",4.85
"Myrmecophaga_tridactyla",4.11
"Myrmecophaga_tridactyla",6.01
"Myrmecophaga_tridactyla",4.77
"Myrmecophaga_tridactyla",3.88
"Myrmecophaga_tridactyla",4.57
"Myrmecophaga_tridactyla",3.88
"Myrmecophaga_tridactyla",2.74
"Myrmecophaga_tridactyla",2.91
"Myrmecophaga_tridactyla",4.11
"Myrmecophaga_tridactyla",5.65
"Myrmecophaga_tridactyla",2.91
"Myrmecophaga_tridactyla",2.6
"Myrmecophaga_tridactyla",4.11
"Myrmecophaga_tridactyla",3.43
"Myrmecophaga_tridactyla",3.43
"Myrmecophaga_tridactyla",3.43
"Myrmecophaga_tridactyla",8.23
"Myrmecophaga_tridactyla",25.05
"Myrmecophaga_tridactyla",6.48
"Myrmecophaga_tridactyla",8.23
"Myrmecophaga_tridactyla",12.41
"Myrmecophaga_tridactyla",3.04
"Myrmecophaga_tridactyla",3.88
"Myrmecophaga_tridactyla",4.85
"Myrmecophaga_tridactyla",9.69
"Myrmecophaga_tridactyla",3.88
"Myrmecophaga_tridactyla",2.91
"Myrmecophaga_tridactyla",5.82
"Myrmecophaga_tridactyla",9.95
"Myrmecophaga_tridactyla",3.9
"Myrmecophaga_tridactyla",6.5
"Myrmecophaga_tridactyla",9.69
"Myrmecophaga_tridactyla",7.56
"Myrmecophaga_tridactyla",11.29
"Myrmecophaga_tridactyla",10.58
"Myrmecophaga_tridactyla",7.12
"Myrmecophaga_tridactyla",5.82
"Myrmecophaga_tridactyla",3.07
"Myrmecophaga_tridactyla",4.11
"Myrmecophaga_tridactyla",7.54
"Myrmecophaga_tridactyla",9.95
"Myrmecophaga_tridactyla",5.38
"Myrmecophaga_tridactyla",4.8
"Myrmecophaga_tridactyla",6.07
"Myrmecophaga_tridactyla",5.48
"Myrmecophaga_tridactyla",3.5
"Myrmecophaga_tridactyla",8.87
"Myrmecophaga_tridactyla",6.44
"Myrmecophaga_tridactyla",10.66
"Myrmecophaga_tridactyla",5.64
"Myrmecophaga_tridactyla",4.11
"Myrmecophaga_tridactyla",4.29
"Myrmecophaga_tridactyla",3.07
"Myrmecophaga_tridactyla",5.17
"Myrmecophaga_tridactyla",3.88
"Myrmecophaga_tridactyla",3.99
"Myrmecophaga_tridactyla",7.72
"Myrmecophaga_tridactyla",3.88
"Myrmecophaga_tridactyla",3.37
"Myrmecophaga_tridactyla",5.82
"Myrmecophaga_tridactyla",3.68
"Myrmecophaga_tridactyla",2.91
"Myrmecophaga_tridactyla",6.5
"Myrmecophaga_tridactyla",9.68
"Myrmecophaga_tridactyla",5.82
"Myrmecophaga_tridactyla",2.91
"Myrmecophaga_tridactyla",9.5
"Myrmecophaga_tridactyla",5.48
"Myrmecophaga_tridactyla",7.81
"Myrmecophaga_tridactyla",25.58
"Myrmecophaga_tridactyla",4.77
"Myrmecophaga_tridactyla",3.88
"Myrmecophaga_tridactyla",6.07
"Myrmecophaga_tridactyla",9.1
"Myrmecophaga_tridactyla",2.74
"Myrmecophaga_tridactyla",3.43
"Myrmecophaga_tridactyla",4.85
"Myrmecophaga_tridactyla",4.13
"Myrmecophaga_tridactyla",12.36
"Myrmecophaga_tridactyla",6.2
"Myrmecophaga_tridactyla",51.26
